,DateKey,event_Incident_Prediction_Rolling,MaxDate,DateDiff
766,2018-04-19,8.9,6/1/2018,43
770,2018-04-20,8.1,6/1/2018,42
774,2018-04-21,7.975,6/1/2018,41
778,2018-04-22,7.525,6/1/2018,40
782,2018-04-23,6.975,6/1/2018,39
786,2018-04-24,6.9,6/1/2018,38
790,2018-04-25,6.9,6/1/2018,37
794,2018-04-26,7.55,6/1/2018,36
798,2018-04-27,7.9,6/1/2018,35
802,2018-04-28,7.725,6/1/2018,34
806,2018-04-29,7.15,6/1/2018,33
810,2018-04-30,6.7,6/1/2018,32
814,2018-05-01,7.475,6/1/2018,31
818,2018-05-02,7.775,6/1/2018,30
822,2018-05-03,8.1,6/1/2018,29
826,2018-05-04,8.375,6/1/2018,28
830,2018-05-05,9.45,6/1/2018,27
834,2018-05-06,9.675,6/1/2018,26
838,2018-05-07,9.35,6/1/2018,25
842,2018-05-08,9.25,6/1/2018,24
846,2018-05-09,9.8,6/1/2018,23
850,2018-05-10,9.825,6/1/2018,22
854,2018-05-11,10.675,6/1/2018,21
858,2018-05-12,10.5,6/1/2018,20
861,2018-05-13,11.575,6/1/2018,19
865,2018-05-14,11.4,6/1/2018,18
869,2018-05-15,10.05,6/1/2018,17
873,2018-05-16,9.225,6/1/2018,16
877,2018-05-17,9.575,6/1/2018,15
881,2018-05-18,9.725,6/1/2018,14
885,2018-05-19,9.625,6/1/2018,13
889,2018-05-20,9.425,6/1/2018,12
893,2018-05-21,9.325,6/1/2018,11
897,2018-05-22,9.6,6/1/2018,10
901,2018-05-23,7.85,6/1/2018,9
905,2018-05-24,6.875,6/1/2018,8
909,2018-05-25,6.7,6/1/2018,7
913,2018-05-26,6.525,6/1/2018,6
917,2018-05-27,6.375,6/1/2018,5
921,2018-05-28,6.2,6/1/2018,4
925,2018-05-29,6.2,6/1/2018,3
929,2018-05-30,6.225,6/1/2018,2
933,2018-05-31,6.6,6/1/2018,1
937,2018-06-01,6.325,6/1/2018,0
338,2018-01-01,0.7,6/2/2018,152
342,2018-01-02,0.25,6/2/2018,151
346,2018-01-03,0.55,6/2/2018,150
350,2018-01-04,0.55,6/2/2018,149
354,2018-01-05,0.1,6/2/2018,148
358,2018-01-06,0.1,6/2/2018,147
361,2018-01-07,0.1,6/2/2018,146
364,2018-01-08,0.45,6/2/2018,145
368,2018-01-09,0.825,6/2/2018,144
372,2018-01-10,1,6/2/2018,143
376,2018-01-11,1.575,6/2/2018,142
380,2018-01-12,3.1,6/2/2018,141
384,2018-01-13,3.775,6/2/2018,140
387,2018-01-14,4.3,6/2/2018,139
391,2018-01-15,4.425,6/2/2018,138
395,2018-01-16,4.95,6/2/2018,137
399,2018-01-17,5.875,6/2/2018,136
403,2018-01-18,5.975,6/2/2018,135
407,2018-01-19,5.875,6/2/2018,134
411,2018-01-20,5.925,6/2/2018,133
415,2018-01-21,5.925,6/2/2018,132
419,2018-01-22,5.575,6/2/2018,131
423,2018-01-23,5,6/2/2018,130
427,2018-01-24,4.05,6/2/2018,129
431,2018-01-25,3.9,6/2/2018,128
435,2018-01-26,3.925,6/2/2018,127
439,2018-01-27,0.7,6/2/2018,126
443,2018-01-28,1.05,6/2/2018,125
447,2018-01-29,2.4,6/2/2018,124
451,2018-01-30,2.65,6/2/2018,123
455,2018-01-31,2.95,6/2/2018,122
459,2018-02-01,3.325,6/2/2018,121
463,2018-02-02,2.925,6/2/2018,120
467,2018-02-03,3.025,6/2/2018,119
471,2018-02-04,3.725,6/2/2018,118
475,2018-02-05,4.2,6/2/2018,117
479,2018-02-06,3.25,6/2/2018,116
483,2018-02-07,3.875,6/2/2018,115
487,2018-02-08,4.675,6/2/2018,114
491,2018-02-09,4.525,6/2/2018,113
495,2018-02-10,4.85,6/2/2018,112
499,2018-02-11,4.75,6/2/2018,111
503,2018-02-12,5.275,6/2/2018,110
507,2018-02-13,5.2,6/2/2018,109
511,2018-02-14,2.8,6/2/2018,108
515,2018-02-15,2.85,6/2/2018,107
519,2018-02-16,2.05,6/2/2018,106
523,2018-02-17,2,6/2/2018,105
527,2018-02-18,1.425,6/2/2018,104
531,2018-02-19,1.475,6/2/2018,103
535,2018-02-20,1.275,6/2/2018,102
539,2018-02-21,2.45,6/2/2018,101
543,2018-02-22,1.2,6/2/2018,100
547,2018-02-23,1.4,6/2/2018,99
551,2018-02-24,0.475,6/2/2018,98
554,2018-02-25,1.05,6/2/2018,97
558,2018-02-26,1.2,6/2/2018,96
562,2018-02-27,0.875,6/2/2018,95
566,2018-02-28,1.4,6/2/2018,94
570,2018-03-01,2.175,6/2/2018,93
574,2018-03-02,3.15,6/2/2018,92
578,2018-03-03,3.85,6/2/2018,91
582,2018-03-04,4.3,6/2/2018,90
586,2018-03-05,3.55,6/2/2018,89
590,2018-03-06,3.325,6/2/2018,88
594,2018-03-07,5.5,6/2/2018,87
598,2018-03-08,6.85,6/2/2018,86
602,2018-03-09,6.2,6/2/2018,85
606,2018-03-10,6.625,6/2/2018,84
610,2018-03-11,6.175,6/2/2018,83
614,2018-03-12,5.875,6/2/2018,82
618,2018-03-13,6.35,6/2/2018,81
622,2018-03-14,6.125,6/2/2018,80
626,2018-03-15,6.65,6/2/2018,79
630,2018-03-16,7.3,6/2/2018,78
634,2018-03-17,7.45,6/2/2018,77
638,2018-03-18,7.125,6/2/2018,76
642,2018-03-19,8.075,6/2/2018,75
646,2018-03-20,9.4,6/2/2018,74
650,2018-03-21,7.65,6/2/2018,73
654,2018-03-22,8.975,6/2/2018,72
658,2018-03-23,8.925,6/2/2018,71
662,2018-03-24,10.475,6/2/2018,70
666,2018-03-25,12.325,6/2/2018,69
670,2018-03-26,13.075,6/2/2018,68
674,2018-03-27,13,6/2/2018,67
678,2018-03-28,13.875,6/2/2018,66
682,2018-03-29,13.85,6/2/2018,65
686,2018-03-30,13.725,6/2/2018,64
690,2018-03-31,13.175,6/2/2018,63
694,2018-04-01,13,6/2/2018,62
698,2018-04-02,12.975,6/2/2018,61
702,2018-04-03,10.95,6/2/2018,60
706,2018-04-04,9.9,6/2/2018,59
710,2018-04-05,10.4,6/2/2018,58
714,2018-04-06,10,6/2/2018,57
718,2018-04-07,9.55,6/2/2018,56
722,2018-04-08,8.575,6/2/2018,55
726,2018-04-09,8.025,6/2/2018,54
730,2018-04-10,7.625,6/2/2018,53
734,2018-04-11,7.2,6/2/2018,52
738,2018-04-12,6.975,6/2/2018,51
742,2018-04-13,7.025,6/2/2018,50
746,2018-04-14,7.05,6/2/2018,49
750,2018-04-15,7.675,6/2/2018,48
754,2018-04-16,8.675,6/2/2018,47
758,2018-04-17,8.8,6/2/2018,46
762,2018-04-18,8.175,6/2/2018,45
766,2018-04-19,7.85,6/2/2018,44
770,2018-04-20,7.6,6/2/2018,43
774,2018-04-21,7.15,6/2/2018,42
778,2018-04-22,7.3,6/2/2018,41
782,2018-04-23,7.25,6/2/2018,40
786,2018-04-24,7.475,6/2/2018,39
790,2018-04-25,7.6,6/2/2018,38
794,2018-04-26,7.9,6/2/2018,37
798,2018-04-27,7.95,6/2/2018,36
802,2018-04-28,7.8,6/2/2018,35
806,2018-04-29,7.5,6/2/2018,34
810,2018-04-30,6.75,6/2/2018,33
814,2018-05-01,7.725,6/2/2018,32
818,2018-05-02,7.775,6/2/2018,31
822,2018-05-03,8.275,6/2/2018,30
826,2018-05-04,8.375,6/2/2018,29
830,2018-05-05,9.475,6/2/2018,28
834,2018-05-06,9.375,6/2/2018,27
838,2018-05-07,9.2,6/2/2018,26
842,2018-05-08,9.025,6/2/2018,25
846,2018-05-09,9.8,6/2/2018,24
850,2018-05-10,9.775,6/2/2018,23
854,2018-05-11,10.25,6/2/2018,22
858,2018-05-12,10.35,6/2/2018,21
861,2018-05-13,11.7,6/2/2018,20
865,2018-05-14,11.8,6/2/2018,19
869,2018-05-15,10.2,6/2/2018,18
873,2018-05-16,9.275,6/2/2018,17
877,2018-05-17,9.075,6/2/2018,16
881,2018-05-18,8.7,6/2/2018,15
885,2018-05-19,8.85,6/2/2018,14
889,2018-05-20,8.675,6/2/2018,13
893,2018-05-21,9.025,6/2/2018,12
897,2018-05-22,8.35,6/2/2018,11
901,2018-05-23,7.625,6/2/2018,10
905,2018-05-24,6.625,6/2/2018,9
909,2018-05-25,6.175,6/2/2018,8
913,2018-05-26,6.175,6/2/2018,7
917,2018-05-27,6.725,6/2/2018,6
921,2018-05-28,6.45,6/2/2018,5
925,2018-05-29,6.45,6/2/2018,4
929,2018-05-30,6.05,6/2/2018,3
933,2018-05-31,6.25,6/2/2018,2
937,2018-06-01,6.025,6/2/2018,1
941,2018-06-02,5.85,6/2/2018,0
338,2018-01-01,0.65,6/3/2018,153
342,2018-01-02,0.05,6/3/2018,152
346,2018-01-03,0.275,6/3/2018,151
350,2018-01-04,0.125,6/3/2018,150
354,2018-01-05,0,6/3/2018,149
358,2018-01-06,0,6/3/2018,148
361,2018-01-07,0.05,6/3/2018,147
364,2018-01-08,0.375,6/3/2018,146
368,2018-01-09,1,6/3/2018,145
372,2018-01-10,1.375,6/3/2018,144
376,2018-01-11,1.6,6/3/2018,143
380,2018-01-12,3.625,6/3/2018,142
384,2018-01-13,3.7,6/3/2018,141
387,2018-01-14,4.4,6/3/2018,140
391,2018-01-15,4.55,6/3/2018,139
395,2018-01-16,5.05,6/3/2018,138
399,2018-01-17,5.95,6/3/2018,137
403,2018-01-18,5.975,6/3/2018,136
407,2018-01-19,5.95,6/3/2018,135
411,2018-01-20,6,6/3/2018,134
415,2018-01-21,5.925,6/3/2018,133
419,2018-01-22,5.75,6/3/2018,132
423,2018-01-23,5.2,6/3/2018,131
427,2018-01-24,4.375,6/3/2018,130
431,2018-01-25,3.95,6/3/2018,129
435,2018-01-26,4,6/3/2018,128
439,2018-01-27,1.075,6/3/2018,127
443,2018-01-28,1.425,6/3/2018,126
447,2018-01-29,2.625,6/3/2018,125
451,2018-01-30,2.8,6/3/2018,124
455,2018-01-31,2.575,6/3/2018,123
459,2018-02-01,2.475,6/3/2018,122
463,2018-02-02,3,6/3/2018,121
467,2018-02-03,3.05,6/3/2018,120
471,2018-02-04,3.875,6/3/2018,119
475,2018-02-05,4.125,6/3/2018,118
479,2018-02-06,3.275,6/3/2018,117
483,2018-02-07,4.1,6/3/2018,116
487,2018-02-08,4.85,6/3/2018,115
491,2018-02-09,4.725,6/3/2018,114
495,2018-02-10,4.775,6/3/2018,113
499,2018-02-11,4.825,6/3/2018,112
503,2018-02-12,4.7,6/3/2018,111
507,2018-02-13,5.7,6/3/2018,110
511,2018-02-14,2.6,6/3/2018,109
515,2018-02-15,2.5,6/3/2018,108
519,2018-02-16,2.05,6/3/2018,107
523,2018-02-17,1.975,6/3/2018,106
527,2018-02-18,1.775,6/3/2018,105
531,2018-02-19,1.4,6/3/2018,104
535,2018-02-20,1.625,6/3/2018,103
539,2018-02-21,2.55,6/3/2018,102
543,2018-02-22,1.35,6/3/2018,101
547,2018-02-23,1.925,6/3/2018,100
551,2018-02-24,0.5,6/3/2018,99
554,2018-02-25,1.375,6/3/2018,98
558,2018-02-26,0.975,6/3/2018,97
562,2018-02-27,0.85,6/3/2018,96
566,2018-02-28,1.4,6/3/2018,95
570,2018-03-01,1.85,6/3/2018,94
574,2018-03-02,3.35,6/3/2018,93
578,2018-03-03,3.175,6/3/2018,92
582,2018-03-04,3.325,6/3/2018,91
586,2018-03-05,3.425,6/3/2018,90
590,2018-03-06,3.775,6/3/2018,89
594,2018-03-07,5.75,6/3/2018,88
598,2018-03-08,6.875,6/3/2018,87
602,2018-03-09,6.575,6/3/2018,86
606,2018-03-10,6.375,6/3/2018,85
610,2018-03-11,6.025,6/3/2018,84
614,2018-03-12,6.125,6/3/2018,83
618,2018-03-13,6.575,6/3/2018,82
622,2018-03-14,6.1,6/3/2018,81
626,2018-03-15,6.875,6/3/2018,80
630,2018-03-16,7.75,6/3/2018,79
634,2018-03-17,7.65,6/3/2018,78
638,2018-03-18,6.525,6/3/2018,77
642,2018-03-19,7.575,6/3/2018,76
646,2018-03-20,6.775,6/3/2018,75
650,2018-03-21,7.625,6/3/2018,74
654,2018-03-22,9.3,6/3/2018,73
658,2018-03-23,9.075,6/3/2018,72
662,2018-03-24,10.1,6/3/2018,71
666,2018-03-25,10.75,6/3/2018,70
670,2018-03-26,10.175,6/3/2018,69
674,2018-03-27,10.25,6/3/2018,68
678,2018-03-28,13.65,6/3/2018,67
682,2018-03-29,10.675,6/3/2018,66
686,2018-03-30,13.725,6/3/2018,65
690,2018-03-31,13.35,6/3/2018,64
694,2018-04-01,13.1,6/3/2018,63
698,2018-04-02,13.225,6/3/2018,62
702,2018-04-03,10.3,6/3/2018,61
706,2018-04-04,10.2,6/3/2018,60
710,2018-04-05,10.675,6/3/2018,59
714,2018-04-06,10.7,6/3/2018,58
718,2018-04-07,10.775,6/3/2018,57
722,2018-04-08,8.575,6/3/2018,56
726,2018-04-09,8.125,6/3/2018,55
730,2018-04-10,7.825,6/3/2018,54
734,2018-04-11,7.55,6/3/2018,53
738,2018-04-12,7.35,6/3/2018,52
742,2018-04-13,7.275,6/3/2018,51
746,2018-04-14,7.225,6/3/2018,50
750,2018-04-15,8.025,6/3/2018,49
754,2018-04-16,8.725,6/3/2018,48
758,2018-04-17,8.8,6/3/2018,47
762,2018-04-18,8.9,6/3/2018,46
766,2018-04-19,8.825,6/3/2018,45
770,2018-04-20,8.025,6/3/2018,44
774,2018-04-21,7.85,6/3/2018,43
778,2018-04-22,7.25,6/3/2018,42
782,2018-04-23,7.525,6/3/2018,41
786,2018-04-24,7.1,6/3/2018,40
790,2018-04-25,6.825,6/3/2018,39
794,2018-04-26,7.75,6/3/2018,38
798,2018-04-27,8.1,6/3/2018,37
802,2018-04-28,7.7,6/3/2018,36
806,2018-04-29,7.2,6/3/2018,35
810,2018-04-30,6.6,6/3/2018,34
814,2018-05-01,7.55,6/3/2018,33
818,2018-05-02,7.825,6/3/2018,32
822,2018-05-03,8.6,6/3/2018,31
826,2018-05-04,8.8,6/3/2018,30
830,2018-05-05,9.7,6/3/2018,29
834,2018-05-06,9.5,6/3/2018,28
838,2018-05-07,9.025,6/3/2018,27
842,2018-05-08,9.05,6/3/2018,26
846,2018-05-09,9.625,6/3/2018,25
850,2018-05-10,9.9,6/3/2018,24
854,2018-05-11,10.25,6/3/2018,23
858,2018-05-12,10.725,6/3/2018,22
861,2018-05-13,11.575,6/3/2018,21
865,2018-05-14,11.05,6/3/2018,20
869,2018-05-15,8.775,6/3/2018,19
873,2018-05-16,9.45,6/3/2018,18
877,2018-05-17,9.125,6/3/2018,17
881,2018-05-18,9.5,6/3/2018,16
885,2018-05-19,9.2,6/3/2018,15
889,2018-05-20,9.175,6/3/2018,14
893,2018-05-21,9,6/3/2018,13
897,2018-05-22,9.425,6/3/2018,12
901,2018-05-23,7.95,6/3/2018,11
905,2018-05-24,6.55,6/3/2018,10
909,2018-05-25,6.175,6/3/2018,9
913,2018-05-26,6.35,6/3/2018,8
917,2018-05-27,6.5,6/3/2018,7
921,2018-05-28,6.275,6/3/2018,6
925,2018-05-29,6.1,6/3/2018,5
929,2018-05-30,6.125,6/3/2018,4
933,2018-05-31,6.35,6/3/2018,3
937,2018-06-01,6.3,6/3/2018,2
941,2018-06-02,5.675,6/3/2018,1
945,2018-06-03,5.55,6/3/2018,0
338,2018-01-01,0.775,6/4/2018,154
342,2018-01-02,0.175,6/4/2018,153
346,2018-01-03,0.4,6/4/2018,152
350,2018-01-04,0.275,6/4/2018,151
354,2018-01-05,0,6/4/2018,150
358,2018-01-06,0,6/4/2018,149
361,2018-01-07,0.05,6/4/2018,148
364,2018-01-08,0.375,6/4/2018,147
368,2018-01-09,1,6/4/2018,146
372,2018-01-10,1.4,6/4/2018,145
376,2018-01-11,1.8,6/4/2018,144
380,2018-01-12,3.5,6/4/2018,143
384,2018-01-13,3.675,6/4/2018,142
387,2018-01-14,4.375,6/4/2018,141
391,2018-01-15,4.6,6/4/2018,140
395,2018-01-16,5.125,6/4/2018,139
399,2018-01-17,5.95,6/4/2018,138
403,2018-01-18,5.975,6/4/2018,137
407,2018-01-19,5.95,6/4/2018,136
411,2018-01-20,6,6/4/2018,135
415,2018-01-21,5.925,6/4/2018,134
419,2018-01-22,5.75,6/4/2018,133
423,2018-01-23,5.2,6/4/2018,132
427,2018-01-24,4.35,6/4/2018,131
431,2018-01-25,3.9,6/4/2018,130
435,2018-01-26,3.925,6/4/2018,129
439,2018-01-27,1.025,6/4/2018,128
443,2018-01-28,1.35,6/4/2018,127
447,2018-01-29,2.8,6/4/2018,126
451,2018-01-30,2.8,6/4/2018,125
455,2018-01-31,2.5,6/4/2018,124
459,2018-02-01,2.475,6/4/2018,123
463,2018-02-02,3.025,6/4/2018,122
467,2018-02-03,3.125,6/4/2018,121
471,2018-02-04,3.85,6/4/2018,120
475,2018-02-05,4.125,6/4/2018,119
479,2018-02-06,3.325,6/4/2018,118
483,2018-02-07,4.025,6/4/2018,117
487,2018-02-08,4.775,6/4/2018,116
491,2018-02-09,4.825,6/4/2018,115
495,2018-02-10,4.825,6/4/2018,114
499,2018-02-11,4.825,6/4/2018,113
503,2018-02-12,4.725,6/4/2018,112
507,2018-02-13,5.45,6/4/2018,111
511,2018-02-14,2.5,6/4/2018,110
515,2018-02-15,2.5,6/4/2018,109
519,2018-02-16,2.1,6/4/2018,108
523,2018-02-17,1.975,6/4/2018,107
527,2018-02-18,1.75,6/4/2018,106
531,2018-02-19,1.35,6/4/2018,105
535,2018-02-20,1.625,6/4/2018,104
539,2018-02-21,2.35,6/4/2018,103
543,2018-02-22,1.375,6/4/2018,102
547,2018-02-23,2,6/4/2018,101
551,2018-02-24,0.5,6/4/2018,100
554,2018-02-25,1.4,6/4/2018,99
558,2018-02-26,1.1,6/4/2018,98
562,2018-02-27,1.025,6/4/2018,97
566,2018-02-28,1.475,6/4/2018,96
570,2018-03-01,1.9,6/4/2018,95
574,2018-03-02,3.225,6/4/2018,94
578,2018-03-03,3.15,6/4/2018,93
582,2018-03-04,3.375,6/4/2018,92
586,2018-03-05,3.5,6/4/2018,91
590,2018-03-06,3.8,6/4/2018,90
594,2018-03-07,5.75,6/4/2018,89
598,2018-03-08,6.825,6/4/2018,88
602,2018-03-09,6.575,6/4/2018,87
606,2018-03-10,6.35,6/4/2018,86
610,2018-03-11,6,6/4/2018,85
614,2018-03-12,6.275,6/4/2018,84
618,2018-03-13,6.65,6/4/2018,83
622,2018-03-14,6.175,6/4/2018,82
626,2018-03-15,6.875,6/4/2018,81
630,2018-03-16,7.7,6/4/2018,80
634,2018-03-17,7.65,6/4/2018,79
638,2018-03-18,6.6,6/4/2018,78
642,2018-03-19,7.575,6/4/2018,77
646,2018-03-20,6.775,6/4/2018,76
650,2018-03-21,7.575,6/4/2018,75
654,2018-03-22,9.45,6/4/2018,74
658,2018-03-23,9.05,6/4/2018,73
662,2018-03-24,10.125,6/4/2018,72
666,2018-03-25,10.625,6/4/2018,71
670,2018-03-26,10.125,6/4/2018,70
674,2018-03-27,10.15,6/4/2018,69
678,2018-03-28,13.625,6/4/2018,68
682,2018-03-29,10.625,6/4/2018,67
686,2018-03-30,13.6,6/4/2018,66
690,2018-03-31,13.225,6/4/2018,65
694,2018-04-01,13,6/4/2018,64
698,2018-04-02,13.075,6/4/2018,63
702,2018-04-03,10.4,6/4/2018,62
706,2018-04-04,10.225,6/4/2018,61
710,2018-04-05,10.6,6/4/2018,60
714,2018-04-06,10.475,6/4/2018,59
718,2018-04-07,10.475,6/4/2018,58
722,2018-04-08,8.725,6/4/2018,57
726,2018-04-09,8,6/4/2018,56
730,2018-04-10,7.975,6/4/2018,55
734,2018-04-11,7.825,6/4/2018,54
738,2018-04-12,7.25,6/4/2018,53
742,2018-04-13,7.25,6/4/2018,52
746,2018-04-14,7.35,6/4/2018,51
750,2018-04-15,8.075,6/4/2018,50
754,2018-04-16,8.85,6/4/2018,49
758,2018-04-17,8.9,6/4/2018,48
762,2018-04-18,8.875,6/4/2018,47
766,2018-04-19,8.8,6/4/2018,46
770,2018-04-20,8.075,6/4/2018,45
774,2018-04-21,7.925,6/4/2018,44
778,2018-04-22,7.3,6/4/2018,43
782,2018-04-23,7.225,6/4/2018,42
786,2018-04-24,6.575,6/4/2018,41
790,2018-04-25,6.6,6/4/2018,40
794,2018-04-26,7.35,6/4/2018,39
798,2018-04-27,7.85,6/4/2018,38
802,2018-04-28,7.75,6/4/2018,37
806,2018-04-29,7.125,6/4/2018,36
810,2018-04-30,6.775,6/4/2018,35
814,2018-05-01,7.625,6/4/2018,34
818,2018-05-02,8.125,6/4/2018,33
822,2018-05-03,8.325,6/4/2018,32
826,2018-05-04,8.625,6/4/2018,31
830,2018-05-05,9.625,6/4/2018,30
834,2018-05-06,9.625,6/4/2018,29
838,2018-05-07,9.025,6/4/2018,28
842,2018-05-08,8.975,6/4/2018,27
846,2018-05-09,9.65,6/4/2018,26
850,2018-05-10,9.975,6/4/2018,25
854,2018-05-11,10.2,6/4/2018,24
858,2018-05-12,10.725,6/4/2018,23
861,2018-05-13,11.4,6/4/2018,22
865,2018-05-14,11.025,6/4/2018,21
869,2018-05-15,8.675,6/4/2018,20
873,2018-05-16,9.4,6/4/2018,19
877,2018-05-17,9.125,6/4/2018,18
881,2018-05-18,9.525,6/4/2018,17
885,2018-05-19,9.275,6/4/2018,16
889,2018-05-20,9.1,6/4/2018,15
893,2018-05-21,9,6/4/2018,14
897,2018-05-22,9.275,6/4/2018,13
901,2018-05-23,7.8,6/4/2018,12
905,2018-05-24,6.65,6/4/2018,11
909,2018-05-25,6.225,6/4/2018,10
913,2018-05-26,6.3,6/4/2018,9
917,2018-05-27,6.5,6/4/2018,8
921,2018-05-28,6.1,6/4/2018,7
925,2018-05-29,6.125,6/4/2018,6
929,2018-05-30,6.05,6/4/2018,5
933,2018-05-31,6.4,6/4/2018,4
937,2018-06-01,5.9,6/4/2018,3
941,2018-06-02,5.725,6/4/2018,2
945,2018-06-03,5.3,6/4/2018,1
948,2018-06-04,5.675,6/4/2018,0
338,2018-01-01,0.775,6/5/2018,155
342,2018-01-02,0.175,6/5/2018,154
346,2018-01-03,0.4,6/5/2018,153
350,2018-01-04,0.275,6/5/2018,152
354,2018-01-05,0,6/5/2018,151
358,2018-01-06,0,6/5/2018,150
361,2018-01-07,0.05,6/5/2018,149
364,2018-01-08,0.375,6/5/2018,148
368,2018-01-09,1,6/5/2018,147
372,2018-01-10,1.4,6/5/2018,146
376,2018-01-11,1.8,6/5/2018,145
380,2018-01-12,3.5,6/5/2018,144
384,2018-01-13,3.675,6/5/2018,143
387,2018-01-14,4.375,6/5/2018,142
391,2018-01-15,4.6,6/5/2018,141
395,2018-01-16,5.125,6/5/2018,140
399,2018-01-17,5.95,6/5/2018,139
403,2018-01-18,5.975,6/5/2018,138
407,2018-01-19,5.95,6/5/2018,137
411,2018-01-20,6,6/5/2018,136
415,2018-01-21,5.925,6/5/2018,135
419,2018-01-22,5.75,6/5/2018,134
423,2018-01-23,5.2,6/5/2018,133
427,2018-01-24,4.35,6/5/2018,132
431,2018-01-25,3.9,6/5/2018,131
435,2018-01-26,3.925,6/5/2018,130
439,2018-01-27,1.025,6/5/2018,129
443,2018-01-28,1.35,6/5/2018,128
447,2018-01-29,2.8,6/5/2018,127
451,2018-01-30,2.8,6/5/2018,126
455,2018-01-31,2.5,6/5/2018,125
459,2018-02-01,2.475,6/5/2018,124
463,2018-02-02,3.025,6/5/2018,123
467,2018-02-03,3.125,6/5/2018,122
471,2018-02-04,3.85,6/5/2018,121
475,2018-02-05,4.125,6/5/2018,120
479,2018-02-06,3.325,6/5/2018,119
483,2018-02-07,4.025,6/5/2018,118
487,2018-02-08,4.775,6/5/2018,117
491,2018-02-09,4.825,6/5/2018,116
495,2018-02-10,4.825,6/5/2018,115
499,2018-02-11,4.825,6/5/2018,114
503,2018-02-12,4.725,6/5/2018,113
507,2018-02-13,5.45,6/5/2018,112
511,2018-02-14,2.5,6/5/2018,111
515,2018-02-15,2.5,6/5/2018,110
519,2018-02-16,2.1,6/5/2018,109
523,2018-02-17,1.975,6/5/2018,108
527,2018-02-18,1.75,6/5/2018,107
531,2018-02-19,1.35,6/5/2018,106
535,2018-02-20,1.625,6/5/2018,105
539,2018-02-21,2.35,6/5/2018,104
543,2018-02-22,1.375,6/5/2018,103
547,2018-02-23,2,6/5/2018,102
551,2018-02-24,0.5,6/5/2018,101
554,2018-02-25,1.4,6/5/2018,100
558,2018-02-26,1.1,6/5/2018,99
562,2018-02-27,1.025,6/5/2018,98
566,2018-02-28,1.475,6/5/2018,97
570,2018-03-01,1.9,6/5/2018,96
574,2018-03-02,3.225,6/5/2018,95
578,2018-03-03,3.15,6/5/2018,94
582,2018-03-04,3.375,6/5/2018,93
586,2018-03-05,3.5,6/5/2018,92
590,2018-03-06,3.8,6/5/2018,91
594,2018-03-07,5.75,6/5/2018,90
598,2018-03-08,6.825,6/5/2018,89
602,2018-03-09,6.575,6/5/2018,88
606,2018-03-10,6.35,6/5/2018,87
610,2018-03-11,6,6/5/2018,86
614,2018-03-12,6.275,6/5/2018,85
618,2018-03-13,6.65,6/5/2018,84
622,2018-03-14,6.175,6/5/2018,83
626,2018-03-15,6.875,6/5/2018,82
630,2018-03-16,7.7,6/5/2018,81
634,2018-03-17,7.65,6/5/2018,80
638,2018-03-18,6.6,6/5/2018,79
642,2018-03-19,7.575,6/5/2018,78
646,2018-03-20,6.775,6/5/2018,77
650,2018-03-21,7.575,6/5/2018,76
654,2018-03-22,9.45,6/5/2018,75
658,2018-03-23,9.05,6/5/2018,74
662,2018-03-24,10.125,6/5/2018,73
666,2018-03-25,10.625,6/5/2018,72
670,2018-03-26,10.125,6/5/2018,71
674,2018-03-27,10.15,6/5/2018,70
678,2018-03-28,13.625,6/5/2018,69
682,2018-03-29,10.625,6/5/2018,68
686,2018-03-30,13.6,6/5/2018,67
690,2018-03-31,13.225,6/5/2018,66
694,2018-04-01,13,6/5/2018,65
698,2018-04-02,13.075,6/5/2018,64
702,2018-04-03,10.4,6/5/2018,63
706,2018-04-04,10.225,6/5/2018,62
710,2018-04-05,10.6,6/5/2018,61
714,2018-04-06,10.475,6/5/2018,60
718,2018-04-07,10.475,6/5/2018,59
722,2018-04-08,8.725,6/5/2018,58
726,2018-04-09,8,6/5/2018,57
730,2018-04-10,7.975,6/5/2018,56
734,2018-04-11,7.825,6/5/2018,55
738,2018-04-12,7.25,6/5/2018,54
742,2018-04-13,7.25,6/5/2018,53
746,2018-04-14,7.35,6/5/2018,52
750,2018-04-15,8.075,6/5/2018,51
754,2018-04-16,8.85,6/5/2018,50
758,2018-04-17,8.9,6/5/2018,49
762,2018-04-18,8.875,6/5/2018,48
766,2018-04-19,8.8,6/5/2018,47
770,2018-04-20,8.075,6/5/2018,46
774,2018-04-21,7.925,6/5/2018,45
778,2018-04-22,7.3,6/5/2018,44
782,2018-04-23,7.225,6/5/2018,43
786,2018-04-24,6.575,6/5/2018,42
790,2018-04-25,6.6,6/5/2018,41
794,2018-04-26,7.35,6/5/2018,40
798,2018-04-27,7.85,6/5/2018,39
802,2018-04-28,7.75,6/5/2018,38
806,2018-04-29,7.125,6/5/2018,37
810,2018-04-30,6.775,6/5/2018,36
814,2018-05-01,7.625,6/5/2018,35
818,2018-05-02,8.125,6/5/2018,34
822,2018-05-03,8.325,6/5/2018,33
826,2018-05-04,8.625,6/5/2018,32
830,2018-05-05,9.625,6/5/2018,31
834,2018-05-06,9.625,6/5/2018,30
838,2018-05-07,9.025,6/5/2018,29
842,2018-05-08,8.975,6/5/2018,28
846,2018-05-09,9.65,6/5/2018,27
850,2018-05-10,9.975,6/5/2018,26
854,2018-05-11,10.2,6/5/2018,25
